VesselAISKey,AISTrajectPositionTimeStamp,AISTrajectPositionLongitude,AISTrajectPositionLatitude,AISTrajectPositionNorthing,AISTrajectPositionEasting,AISTrajectPositionCourseOverGround,AISTrajectPositionSpeedOverGround
281923,2018-05-02 09:51:20.320,4.351761818,51.27664185,5681457.041,594285.5274,0,0
281923,2018-05-02 01:30:58.197,4.215724945,51.27521133,5681132.078,584799.9006,0,0
281923,2018-05-02 07:39:47.847,4.247508526,51.27911377,5681603.226,587009.4383,346.8,0
281923,2018-05-02 10:17:51.517,4.342101574,51.28342819,5682199.341,593597.9567,332.9,10
281923,2018-05-02 10:21:10.580,4.335000038,51.29162598,5683101.928,593086.1391,332.7,9.8
281923,2018-05-02 16:38:37.823,3.808988333,51.23576736,5676354.544,556477.8084,194.3,8.8
281923,2018-05-02 16:42:18.373,3.805924892,51.22694016,5675370.557,556274.7102,187.8,8.9
281923,2018-05-02 02:00:58.990,4.215740204,51.27513504,5681123.612,584801.1054,0,0
281923,2018-05-02 16:45:57.140,3.803879976,51.21795273,5674369.54,556142.8559,187.3,9
281923,2018-05-02 11:37:02.970,4.331775188,51.27507401,5681257.22,592894.6749,304.5,0
281923,2018-05-02 16:49:38.923,3.801633358,51.20878601,5673348.437,555997.0727,188.1,9
281923,2018-05-02 16:53:38.707,3.80150342,51.19916534,5672278.468,555999.6614,180,8.8
281923,2018-05-02 16:57:15.397,3.801764965,51.19009399,5671269.886,556028.9361,178.9,8.9
281923,2018-05-02 13:49:04.583,4.049640179,51.41307831,5696285.059,572996.009,310,7.6
281923,2018-05-02 17:00:54.367,3.799484968,51.18121338,5670280.582,555880.3456,198.2,9
281923,2018-05-02 17:04:38.210,3.79502511,51.17237854,5669294.725,555579.2478,200.2,8.8
281923,2018-05-02 17:08:18.493,3.790141582,51.16384125,5668341.659,555248.0505,199.2,8.8
281923,2018-05-02 13:53:34.600,4.039104939,51.41961288,5697001.314,572253.0625,313.2,7
281923,2018-05-02 11:54:53.287,4.323774815,51.28263092,5682087.478,592321.4995,342.8,8.8
281923,2018-05-02 17:11:58.667,3.785606623,51.15530777,5667389.3,554941.098,197.4,8.8
281923,2018-05-02 17:15:41.450,3.780311584,51.14679337,5666438.519,554580.8397,205.5,8.7
281923,2018-05-02 10:51:21.030,4.332051754,51.29896164,5683913.94,592865.7682,158.8,0
281923,2018-05-02 13:58:35.133,4.029393196,51.42652512,5697760.479,571566.985,316,6.6
281923,2018-05-02 11:58:45.727,4.317223549,51.29069901,5682976.456,591848.5272,308.3,7.9
281923,2018-05-02 17:19:31.840,3.774548292,51.13831329,5665491.238,554187.6447,202,8.7
281923,2018-05-02 17:23:13.750,3.767988443,51.1303215,5664597.706,553737.9972,213.5,8.7
281923,2018-05-02 12:02:35.777,4.304403305,51.29486084,5683423.304,590946.3961,292.7,8.7
281923,2018-05-02 17:26:55.687,3.759603262,51.12302017,5663779.678,553159.6541,218.9,8.8
281923,2018-05-02 17:30:37.957,3.750114918,51.11629105,5663024.561,552503.262,221.7,8.7
281923,2018-05-02 17:34:19.550,3.741238356,51.10922623,5662232.63,551889.8784,215.5,7.8
281923,2018-05-02 14:03:35.120,4.020721436,51.43376923,5698557.649,570952.8862,322.6,6.3
